path,label,raw_response,valid
data/raw/captcha_20260525_020051_000801.jpg,QMTI,QMTI,1
data/raw/captcha_20260525_020052_000802.jpg,73A2,73A2,1
data/raw/captcha_20260525_020053_000803.jpg,OYMW,oy mw,1
data/raw/captcha_20260525_020054_000804.jpg,S5YZ,S5YZ,1
data/raw/captcha_20260525_020055_000805.jpg,PGKD,PGKD,1
data/raw/captcha_20260525_020056_000806.jpg,VUQS,vuqs,1
data/raw/captcha_20260525_020057_000807.jpg,R5T1,R5T1,1
data/raw/captcha_20260525_020058_000808.jpg,25ZC,25zc,1
data/raw/captcha_20260525_020059_000809.jpg,FAYL,Fayl,1
data/raw/captcha_20260525_020100_000810.jpg,YN11,YN11,1
data/raw/captcha_20260525_020101_000811.jpg,U077,U077,1
data/raw/captcha_20260525_020102_000812.jpg,XYT1,xyt1,1
data/raw/captcha_20260525_020103_000813.jpg,C9OT,C9OT,1
data/raw/captcha_20260525_020104_000814.jpg,WU3,wu3,0
data/raw/captcha_20260525_020105_000815.jpg,KMHR,kmhr,1
data/raw/captcha_20260525_020106_000816.jpg,5VFZ,5vfz,1
data/raw/captcha_20260525_020107_000817.jpg,DYW8,DYW8,1
data/raw/captcha_20260525_020108_000818.jpg,7736,7736,1
data/raw/captcha_20260525_020109_000819.jpg,KHLK,KHLK,1
data/raw/captcha_20260525_020110_000820.jpg,3JKF,3jkf,1
data/raw/captcha_20260525_020111_000821.jpg,6TKW,6tkw,1
data/raw/captcha_20260525_020112_000822.jpg,TJ41,TJ41,1
data/raw/captcha_20260525_020113_000823.jpg,,ＪＮ８７,0
data/raw/captcha_20260525_020114_000824.jpg,,ＮＮ７０,0
data/raw/captcha_20260525_020115_000825.jpg,,ＪＷ４４,0
data/raw/captcha_20260525_020116_000826.jpg,PPS5,PPS5,1
data/raw/captcha_20260525_020117_000827.jpg,LHJ8,LHJ8,1
data/raw/captcha_20260525_020118_000828.jpg,9AB2,9AB2,1
data/raw/captcha_20260525_020119_000829.jpg,,ＣＥ０２,0
data/raw/captcha_20260525_020120_000830.jpg,3QKT,3QKT,1
data/raw/captcha_20260525_020121_000831.jpg,0EN7,0EN7,1
data/raw/captcha_20260525_020122_000832.jpg,CO27,CO27,1
data/raw/captcha_20260525_020123_000833.jpg,L473,L473,1
data/raw/captcha_20260525_020124_000834.jpg,296,2ⅹ96,0
data/raw/captcha_20260525_020125_000835.jpg,TI65,ti65,1
data/raw/captcha_20260525_020126_000836.jpg,OJS5,OJS5,1
data/raw/captcha_20260525_020127_000837.jpg,8CIO,8CIO,1
data/raw/captcha_20260525_020128_000838.jpg,HJF5,HJF5,1
data/raw/captcha_20260525_020129_000839.jpg,HSHE,HSHE,1
data/raw/captcha_20260525_020130_000840.jpg,0G6L,0G6L,1
data/raw/captcha_20260525_020131_000841.jpg,0WD4,0WD4,1
data/raw/captcha_20260525_020132_000842.jpg,89RB,89RB,1
data/raw/captcha_20260525_020133_000843.jpg,71UG,71ug,1
data/raw/captcha_20260525_020134_000844.jpg,4JDB,4jdb,1
data/raw/captcha_20260525_020135_000845.jpg,F5BO,F5BO,1
data/raw/captcha_20260525_020136_000846.jpg,PSD2,PSD2,1
data/raw/captcha_20260525_020137_000847.jpg,3778,3778,1
data/raw/captcha_20260525_020138_000848.jpg,USQY,USQY,1
data/raw/captcha_20260525_020139_000849.jpg,GHJB,GHJB,1
data/raw/captcha_20260525_020140_000850.jpg,38PI,38pi,1
data/raw/captcha_20260525_020141_000851.jpg,7D43,7D43,1
data/raw/captcha_20260525_020142_000852.jpg,S8ED,S8ED,1
data/raw/captcha_20260525_020143_000853.jpg,XRRW,xrrw,1
data/raw/captcha_20260525_020144_000854.jpg,HHW,HHW,0
data/raw/captcha_20260525_020145_000855.jpg,9V6E,9v6e,1
data/raw/captcha_20260525_020146_000856.jpg,P016,p016,1
data/raw/captcha_20260525_020147_000857.jpg,9Z71,9Z71,1
data/raw/captcha_20260525_020148_000858.jpg,31D2,31d2,1
data/raw/captcha_20260525_020149_000859.jpg,3QLM,3qlm,1
data/raw/captcha_20260525_020150_000860.jpg,ELMZ,ELMZ,1
data/raw/captcha_20260525_020151_000861.jpg,DCBB,DCBB,1
data/raw/captcha_20260525_020152_000862.jpg,UWOW,uwow,1
data/raw/captcha_20260525_020153_000863.jpg,IZQZ,IZQZ,1
data/raw/captcha_20260525_020154_000864.jpg,QHZ2,QHZ2,1
data/raw/captcha_20260525_020155_000865.jpg,K8SA,K8SA,1
data/raw/captcha_20260525_020156_000866.jpg,J641,J641,1
data/raw/captcha_20260525_020157_000867.jpg,GTMR,gtmr,1
data/raw/captcha_20260525_020158_000868.jpg,439Z,439z,1
data/raw/captcha_20260525_020159_000869.jpg,X7LJ,X7LJ,1
data/raw/captcha_20260525_020200_000870.jpg,CM34,cm34,1
data/raw/captcha_20260525_020201_000871.jpg,F806,F806,1
data/raw/captcha_20260525_020202_000872.jpg,YUFC,yufc,1
data/raw/captcha_20260525_020203_000873.jpg,68H9,68h9,1
data/raw/captcha_20260525_020204_000874.jpg,CXVO,cxvo,1
data/raw/captcha_20260525_020205_000875.jpg,KS54,KS54,1
data/raw/captcha_20260525_020206_000876.jpg,KL59,KL59,1
data/raw/captcha_20260525_020207_000877.jpg,E4WZ,E4WZ,1
data/raw/captcha_20260525_020208_000878.jpg,6SJA,6SJA,1
data/raw/captcha_20260525_020209_000879.jpg,BD52,BD52,1
data/raw/captcha_20260525_020210_000880.jpg,0BUD,0BUD,1
data/raw/captcha_20260525_020211_000881.jpg,J1YO,J1YO,1
data/raw/captcha_20260525_020212_000882.jpg,V2PE,v2pe,1
data/raw/captcha_20260525_020213_000883.jpg,MEHU,MEHU,1
data/raw/captcha_20260525_020214_000884.jpg,,ＳＧＦ４,0
data/raw/captcha_20260525_020215_000885.jpg,OSXS,osxs,1
data/raw/captcha_20260525_020216_000886.jpg,7O43,7O43,1
data/raw/captcha_20260525_020217_000887.jpg,26MS,26ms,1
data/raw/captcha_20260525_020218_000888.jpg,H2GW,H2GW,1
data/raw/captcha_20260525_020219_000889.jpg,E5XR,E5XR,1
data/raw/captcha_20260525_020220_000890.jpg,,ＶＤ６２,0
data/raw/captcha_20260525_020221_000891.jpg,FPO2,FPO2,1
data/raw/captcha_20260525_020222_000892.jpg,817A,817a,1
data/raw/captcha_20260525_020223_000893.jpg,3KKM,3kkm,1
data/raw/captcha_20260525_020224_000894.jpg,L570,L570,1
data/raw/captcha_20260525_020225_000895.jpg,VHNI,vhni,1
data/raw/captcha_20260525_020226_000896.jpg,YEPO,YEPO,1
data/raw/captcha_20260525_020227_000897.jpg,9QNF,9QNF,1
data/raw/captcha_20260525_020228_000898.jpg,ZVN7,ZvN7,1
data/raw/captcha_20260525_020229_000899.jpg,1B6F,1B6F,1
data/raw/captcha_20260525_020230_000900.jpg,JNNK,JNNK,1
data/raw/captcha_20260525_020231_000901.jpg,3AVZ,3avz,1
data/raw/captcha_20260525_020232_000902.jpg,4Z4F,4Z4F,1
data/raw/captcha_20260525_020233_000903.jpg,PNEH,PNEH,1
data/raw/captcha_20260525_020234_000904.jpg,072U,072U,1
data/raw/captcha_20260525_020235_000905.jpg,5CLF,5clf,1
data/raw/captcha_20260525_020236_000906.jpg,PS9V,PS9V,1
data/raw/captcha_20260525_020237_000907.jpg,SNCR,sncr,1
data/raw/captcha_20260525_020238_000908.jpg,Y5R4,Y5R4,1
data/raw/captcha_20260525_020239_000909.jpg,4J4K,4j4k,1
data/raw/captcha_20260525_020240_000910.jpg,V509,V509,1
data/raw/captcha_20260525_020241_000911.jpg,9Z6S,9Z6S,1
data/raw/captcha_20260525_020242_000912.jpg,,Ｈ８ＶＤ,0
data/raw/captcha_20260525_020243_000913.jpg,HUH9,HUH9,1
data/raw/captcha_20260525_020244_000914.jpg,YTAV,YTAV,1
data/raw/captcha_20260525_020245_000915.jpg,GV19,GV19,1
data/raw/captcha_20260525_020246_000916.jpg,61UN,61UN,1
data/raw/captcha_20260525_020247_000917.jpg,1PCJ,1PCJ,1
data/raw/captcha_20260525_020248_000918.jpg,RWSD,RWSD,1
data/raw/captcha_20260525_020249_000919.jpg,YH29,YH29,1
data/raw/captcha_20260525_020250_000920.jpg,MA06,MA06,1
data/raw/captcha_20260525_020251_000921.jpg,7JLW,7JLW,1
data/raw/captcha_20260525_020252_000922.jpg,MW8S,mw8s,1
data/raw/captcha_20260525_020253_000923.jpg,CJ3E,cj3e,1
data/raw/captcha_20260525_020254_000924.jpg,MBDU,MBDU,1
data/raw/captcha_20260525_020255_000925.jpg,HZUY,HZUY,1
data/raw/captcha_20260525_020256_000926.jpg,II9P,II9P,1
data/raw/captcha_20260525_020257_000927.jpg,GK8A,GK8A,1
data/raw/captcha_20260525_020258_000928.jpg,1N6Q,1N6Q,1
data/raw/captcha_20260525_020259_000929.jpg,0BWB,0BWB,1
data/raw/captcha_20260525_020300_000930.jpg,8XOL,8xol,1
data/raw/captcha_20260525_020301_000931.jpg,5S90,5S90,1
data/raw/captcha_20260525_020302_000932.jpg,82SJ,82sj,1
data/raw/captcha_20260525_020303_000933.jpg,GOD,god,0
data/raw/captcha_20260525_020304_000934.jpg,PF18,PF18,1
data/raw/captcha_20260525_020305_000935.jpg,ARQR,arqr,1
data/raw/captcha_20260525_020306_000936.jpg,PLG6,PLG6,1
data/raw/captcha_20260525_020307_000937.jpg,Y6J5,Y6J5,1
data/raw/captcha_20260525_020308_000938.jpg,Z706,z706,1
data/raw/captcha_20260525_020309_000939.jpg,IX9C,ix9c,1
data/raw/captcha_20260525_020310_000940.jpg,MDCH,MDCH,1
data/raw/captcha_20260525_020311_000941.jpg,PA94,PA94,1
data/raw/captcha_20260525_020312_000942.jpg,D9TA,D9TA,1
data/raw/captcha_20260525_020313_000943.jpg,4WBY,4WB Y,1
data/raw/captcha_20260525_020314_000944.jpg,WZMM,wzmm,1
data/raw/captcha_20260525_020315_000945.jpg,CUD1,cud1,1
data/raw/captcha_20260525_020316_000946.jpg,R3Q3,r3q3,1
data/raw/captcha_20260525_020317_000947.jpg,20P5,20p5,1
data/raw/captcha_20260525_020318_000948.jpg,JXTC,JXTC,1
data/raw/captcha_20260525_020319_000949.jpg,N2RF,N2RF,1
data/raw/captcha_20260525_020320_000950.jpg,T1DE,T1DE,1
data/raw/captcha_20260525_020321_000951.jpg,ZSAS,zsas,1
data/raw/captcha_20260525_020322_000952.jpg,JCWZ,JCWZ,1
data/raw/captcha_20260525_020323_000953.jpg,KLGY,KLGY,1
data/raw/captcha_20260525_020324_000954.jpg,0EI2,0ei2,1
data/raw/captcha_20260525_020325_000955.jpg,2JLS,2jls,1
data/raw/captcha_20260525_020326_000956.jpg,EJT9,EJT9,1
data/raw/captcha_20260525_020327_000957.jpg,LIN0,LIN0,1
data/raw/captcha_20260525_020328_000958.jpg,KO4P,KO4P,1
data/raw/captcha_20260525_020329_000959.jpg,DAEF,DAEF,1
data/raw/captcha_20260525_020330_000960.jpg,HIZS,hi zs,1
data/raw/captcha_20260525_020331_000961.jpg,WBLH,WBLH,1
data/raw/captcha_20260525_020332_000962.jpg,EKX5,E KX5,1
data/raw/captcha_20260525_020333_000963.jpg,JU6X,JU6X,1
data/raw/captcha_20260525_020334_000964.jpg,HUN5,HUN5,1
data/raw/captcha_20260525_020335_000965.jpg,QDGH,qdgh,1
data/raw/captcha_20260525_020336_000966.jpg,MV58,MV58,1
data/raw/captcha_20260525_020337_000967.jpg,1,1ＦＭＱ,0
data/raw/captcha_20260525_020338_000968.jpg,W81,w81,0
data/raw/captcha_20260525_020339_000969.jpg,E4RW,E4RW,1
data/raw/captcha_20260525_020340_000970.jpg,GTVI,GTVI,1
data/raw/captcha_20260525_020341_000971.jpg,TMSE,TMSE,1
data/raw/captcha_20260525_020342_000972.jpg,WO01,wo01,1
data/raw/captcha_20260525_020343_000973.jpg,E2F4,E2F4,1
data/raw/captcha_20260525_020344_000974.jpg,KZMC,KZMC,1
data/raw/captcha_20260525_020345_000975.jpg,ETIZ,etiz,1
data/raw/captcha_20260525_020346_000976.jpg,VAC3,VAC3,1
data/raw/captcha_20260525_020347_000977.jpg,IRJK,irjk,1
data/raw/captcha_20260525_020348_000978.jpg,B867,B867,1
data/raw/captcha_20260525_020349_000979.jpg,13K3,13k3,1
data/raw/captcha_20260525_020350_000980.jpg,F9H7,F9H7,1
data/raw/captcha_20260525_020351_000981.jpg,KU90,KU90,1
data/raw/captcha_20260525_020352_000982.jpg,KNM1,KNM1,1
data/raw/captcha_20260525_020353_000983.jpg,ITPZ,itpz,1
data/raw/captcha_20260525_020354_000984.jpg,YY0N,YY0N,1
data/raw/captcha_20260525_020355_000985.jpg,VZ5Z,VZ5Z,1
data/raw/captcha_20260525_020356_000986.jpg,31BV,31bv,1
data/raw/captcha_20260525_020357_000987.jpg,23QC,23qc,1
data/raw/captcha_20260525_020358_000988.jpg,YPI2,ypi2,1
data/raw/captcha_20260525_020359_000989.jpg,NUDO,NUDO,1
data/raw/captcha_20260525_020400_000990.jpg,CKI7,CKI7,1
data/raw/captcha_20260525_020401_000991.jpg,1UGR,1ugr,1
data/raw/captcha_20260525_020402_000992.jpg,AQ6Z,AQ6Z,1
data/raw/captcha_20260525_020403_000993.jpg,,ＭＦ９９,0
data/raw/captcha_20260525_020404_000994.jpg,3RS9,3rs9,1
data/raw/captcha_20260525_020405_000995.jpg,25LH,25lh,1
data/raw/captcha_20260525_020406_000996.jpg,2M03,2M03,1
data/raw/captcha_20260525_020407_000997.jpg,NOA8,noa8,1
data/raw/captcha_20260525_020408_000998.jpg,OX1E,OX1E,1
data/raw/captcha_20260525_020409_000999.jpg,QBKQ,QBKQ,1
data/raw/captcha_20260525_020410_001000.jpg,QO5I,QO5I,1
data/raw/captcha_20260525_020411_001001.jpg,PILML,pilml,0
data/raw/captcha_20260525_020412_001002.jpg,6C7C,6c7c,1
data/raw/captcha_20260525_020413_001003.jpg,S9WR,S9WR,1
data/raw/captcha_20260525_020414_001004.jpg,4UIL,4uil,1
data/raw/captcha_20260525_020415_001005.jpg,WL9,wl9,0
data/raw/captcha_20260525_020416_001006.jpg,ZYCY,ZYCY,1
data/raw/captcha_20260525_020417_001007.jpg,RMF9,RMF9,1
data/raw/captcha_20260525_020418_001008.jpg,9EDP,9EDP,1
data/raw/captcha_20260525_020419_001009.jpg,F0L0,F0L0,1
data/raw/captcha_20260525_020420_001010.jpg,MXWB,MXWB,1
data/raw/captcha_20260525_020421_001011.jpg,MBPJ,MBPJ,1
data/raw/captcha_20260525_020422_001012.jpg,LBA6,LBA6,1
data/raw/captcha_20260525_020423_001013.jpg,YSEO,YSEO,1
data/raw/captcha_20260525_020424_001014.jpg,O9SG,O9SG,1
data/raw/captcha_20260525_020425_001015.jpg,O044,O044,1
data/raw/captcha_20260525_020426_001016.jpg,MTWW,MTWW,1
data/raw/captcha_20260525_020658_000001.jpg,VN5I,VN5I,1
data/raw/captcha_20260525_020659_000002.jpg,2ZWK,2zWK,1
data/raw/captcha_20260525_020700_000003.jpg,3ZQV,3ZQV,1
data/raw/captcha_20260525_020701_000004.jpg,63WM,63wm,1
data/raw/captcha_20260525_020702_000005.jpg,MFA5,MFA5,1
data/raw/captcha_20260525_020703_000006.jpg,TQT3,TQT3,1
data/raw/captcha_20260525_020704_000007.jpg,9SEY,9sey,1
data/raw/captcha_20260525_020705_000008.jpg,JGG9,JGG9,1
data/raw/captcha_20260525_020706_000009.jpg,YDF3,YDF3,1
data/raw/captcha_20260525_020707_000010.jpg,HSRE,HSRE,1
data/raw/captcha_20260525_020708_000011.jpg,NQ4Z,NQ4Z,1
data/raw/captcha_20260525_020709_000012.jpg,0J7W,0J7W,1
data/raw/captcha_20260525_020710_000013.jpg,BC6H,BC6H,1
data/raw/captcha_20260525_020711_000014.jpg,1IKJ,1IKJ,1
data/raw/captcha_20260525_020712_000015.jpg,NDON,ndon,1
data/raw/captcha_20260525_020713_000016.jpg,V39O,V39O,1
data/raw/captcha_20260525_020714_000017.jpg,4WPM,4wpm,1
data/raw/captcha_20260525_020715_000018.jpg,DCHI,DCHI,1
data/raw/captcha_20260525_020716_000019.jpg,BARO,BARO,1
data/raw/captcha_20260525_020717_000020.jpg,SQHU,SQHU,1
data/raw/captcha_20260525_020718_000021.jpg,OUUZ,ouuz,1
data/raw/captcha_20260525_020719_000022.jpg,X8MC,x8mc,1
data/raw/captcha_20260525_020720_000023.jpg,JELG,jelg,1
data/raw/captcha_20260525_020721_000024.jpg,CSD5,csd5,1
data/raw/captcha_20260525_020722_000025.jpg,LTV1,LTV1,1
data/raw/captcha_20260525_020723_000026.jpg,39BM,39bm,1
data/raw/captcha_20260525_020724_000027.jpg,Q4SU,Q4su,1
data/raw/captcha_20260525_020725_000028.jpg,KMXT,KMXT,1
data/raw/captcha_20260525_020726_000029.jpg,XPJD,XPJD,1
data/raw/captcha_20260525_020727_000030.jpg,5UK8,5uk8,1
data/raw/captcha_20260525_020728_000031.jpg,45Z7,45Z7,1
data/raw/captcha_20260525_020729_000032.jpg,30L8,30L8,1
data/raw/captcha_20260525_020730_000033.jpg,5BH,5bh,0
data/raw/captcha_20260525_020731_000034.jpg,Q8N9,Q8N9,1
data/raw/captcha_20260525_020732_000035.jpg,W8N8,w8n8,1
data/raw/captcha_20260525_020733_000036.jpg,,ＤＪＺＶ,0
data/raw/captcha_20260525_020734_000037.jpg,N5Y0,N5Y0,1
data/raw/captcha_20260525_020735_000038.jpg,VPPU,vppu,1
data/raw/captcha_20260525_020736_000039.jpg,8NX3,8nx3,1
data/raw/captcha_20260525_020737_000040.jpg,JBAE,jbae,1
data/raw/captcha_20260525_020738_000041.jpg,GCSR,gcsr,1
data/raw/captcha_20260525_020739_000042.jpg,HUUJ,HUUJ,1
data/raw/captcha_20260525_020740_000043.jpg,HT4X,HT4X,1
data/raw/captcha_20260525_020741_000044.jpg,0Y3V,0Y3V,1
data/raw/captcha_20260525_020742_000045.jpg,PWD3,pwd3,1
data/raw/captcha_20260525_020743_000046.jpg,3N0P,3N0P,1
data/raw/captcha_20260525_020744_000047.jpg,0G1O,0G1O,1
data/raw/captcha_20260525_020745_000048.jpg,55CP,55cp,1
data/raw/captcha_20260525_020746_000049.jpg,F6UT,F6UT,1
data/raw/captcha_20260525_020747_000050.jpg,MD4Z,MD4Z,1
data/raw/captcha_20260525_020748_000051.jpg,WGOB,WGOB,1
data/raw/captcha_20260525_020749_000052.jpg,JMOS,jmos,1
data/raw/captcha_20260525_020750_000053.jpg,XZTJ,xzTj,1
data/raw/captcha_20260525_020751_000054.jpg,K2QI,K2QI,1
data/raw/captcha_20260525_020752_000055.jpg,8EFP,8efp,1
data/raw/captcha_20260525_020753_000056.jpg,16AV,16av,1
data/raw/captcha_20260525_020754_000057.jpg,ROOG,ROOG,1
data/raw/captcha_20260525_020755_000058.jpg,FQOS,fqos,1
data/raw/captcha_20260525_020756_000059.jpg,S1LV,S1LV,1
data/raw/captcha_20260525_020758_000060.jpg,IPKD,ipkd,1
data/raw/captcha_20260525_020759_000061.jpg,44WE,44we,1
data/raw/captcha_20260525_020800_000062.jpg,UNY2,uny2,1
data/raw/captcha_20260525_020801_000063.jpg,6AYW,6AYW,1
data/raw/captcha_20260525_020802_000064.jpg,K17F,K17F,1
data/raw/captcha_20260525_020803_000065.jpg,NXQJ,NXQJ,1
data/raw/captcha_20260525_020804_000066.jpg,G7KP,G7KP,1
data/raw/captcha_20260525_020805_000067.jpg,8Q4K,8Q4K,1
data/raw/captcha_20260525_020806_000068.jpg,2VZH,2vzh,1
data/raw/captcha_20260525_020807_000069.jpg,QDZ6,QDZ6,1
data/raw/captcha_20260525_020808_000070.jpg,IBW5,IBW5,1
data/raw/captcha_20260525_020809_000071.jpg,NDPU,NDPU,1
data/raw/captcha_20260525_020810_000072.jpg,L4VU,L4VU,1
data/raw/captcha_20260525_020811_000073.jpg,KVNP,KVNP,1
data/raw/captcha_20260525_020812_000074.jpg,TTBU,TTBU,1
data/raw/captcha_20260525_020813_000075.jpg,7OCO,7oco,1
data/raw/captcha_20260525_020814_000076.jpg,9HJZ,9HJZ,1
data/raw/captcha_20260525_020815_000077.jpg,SQYM,sqym,1
data/raw/captcha_20260525_020816_000078.jpg,WDAO,wdao,1
data/raw/captcha_20260525_020817_000079.jpg,VOAG,VOAG,1
data/raw/captcha_20260525_020818_000080.jpg,A8W6,A8W6,1
data/raw/captcha_20260525_020819_000081.jpg,9313,9313,1
data/raw/captcha_20260525_020820_000082.jpg,20OG,20OG,1
data/raw/captcha_20260525_020821_000083.jpg,SZYI,szyi,1
data/raw/captcha_20260525_020822_000084.jpg,66G1,66G1,1
data/raw/captcha_20260525_020823_000085.jpg,KR3V,KR3V,1
data/raw/captcha_20260525_020824_000086.jpg,UAMT,UAMT,1
data/raw/captcha_20260525_020825_000087.jpg,3B2W,3b2w,1
data/raw/captcha_20260525_020826_000088.jpg,,ＷＫ９Ｑ,0
data/raw/captcha_20260525_020827_000089.jpg,QIT4,QIT4,1
data/raw/captcha_20260525_020828_000090.jpg,TMCC,TMCC,1
data/raw/captcha_20260525_020829_000091.jpg,XM6S,xm6s,1
data/raw/captcha_20260525_020830_000092.jpg,VWGS,vwgs,1
data/raw/captcha_20260525_020831_000093.jpg,F3UB,F3UB,1
data/raw/captcha_20260525_020832_000094.jpg,S6HS,S6HS,1
data/raw/captcha_20260525_020833_000095.jpg,7EA0,7EA0,1
data/raw/captcha_20260525_020834_000096.jpg,IA85,IA85,1
data/raw/captcha_20260525_020835_000097.jpg,Q118,Q118,1
data/raw/captcha_20260525_020836_000098.jpg,PQOV,PQOV,1
data/raw/captcha_20260525_020837_000099.jpg,ZIYP,ZIYP,1
data/raw/captcha_20260525_020838_000100.jpg,80QQ,80QQ,1
data/raw/captcha_20260525_020839_000101.jpg,2Y2C,2y2c,1
data/raw/captcha_20260525_020840_000102.jpg,RHR,RHR,0
data/raw/captcha_20260525_020841_000103.jpg,IR18,ir18,1
data/raw/captcha_20260525_020842_000104.jpg,GZP1,GZP1,1
data/raw/captcha_20260525_020843_000105.jpg,Q7DT,Q7DT,1
data/raw/captcha_20260525_020844_000106.jpg,88C4,88c4,1
data/raw/captcha_20260525_020845_000107.jpg,536C,536C,1
data/raw/captcha_20260525_020846_000108.jpg,KZUX,KZUX,1
data/raw/captcha_20260525_020847_000109.jpg,HLHS,HLHS,1
data/raw/captcha_20260525_020848_000110.jpg,UDSC,UDSC,1
data/raw/captcha_20260525_020849_000111.jpg,F417,F417,1
data/raw/captcha_20260525_020850_000112.jpg,HJKC,HJKC,1
data/raw/captcha_20260525_020851_000113.jpg,4XCW,4xcw,1
data/raw/captcha_20260525_020852_000114.jpg,UCO6,UCO6,1
data/raw/captcha_20260525_020853_000115.jpg,GV7D,GV7D,1
data/raw/captcha_20260525_020854_000116.jpg,MZKW,MZKW,1
data/raw/captcha_20260525_020855_000117.jpg,UYS8,UYS8,1
data/raw/captcha_20260525_020856_000118.jpg,44S7,44S7,1
data/raw/captcha_20260525_020857_000119.jpg,KTTC,KTTC,1
data/raw/captcha_20260525_020858_000120.jpg,ZCCO,zcco,1
data/raw/captcha_20260525_020859_000121.jpg,1L9M,1l9m,1
data/raw/captcha_20260525_020900_000122.jpg,O239,O239,1
data/raw/captcha_20260525_020901_000123.jpg,81TD,81td,1
data/raw/captcha_20260525_020902_000124.jpg,JHXY,jhxy,1
data/raw/captcha_20260525_020903_000125.jpg,L6L6,L6L6,1
data/raw/captcha_20260525_020904_000126.jpg,DL7G,DL7G,1
data/raw/captcha_20260525_020905_000127.jpg,75BY,75by,1
data/raw/captcha_20260525_020906_000128.jpg,PLCD,PLCD,1
data/raw/captcha_20260525_020907_000129.jpg,4ZIA,4ZIA,1
data/raw/captcha_20260525_020908_000130.jpg,5P0R,5P0R,1
data/raw/captcha_20260525_020909_000131.jpg,COOX,coox,1
data/raw/captcha_20260525_020910_000132.jpg,E3SW,E3SW,1
data/raw/captcha_20260525_020911_000133.jpg,JDLC,jdlc,1
data/raw/captcha_20260525_020912_000134.jpg,ZA00,za00,1
data/raw/captcha_20260525_020913_000135.jpg,7Z8N,7Z8N,1
data/raw/captcha_20260525_020914_000136.jpg,85Y0,85Y0,1
data/raw/captcha_20260525_020915_000137.jpg,A04S,A04S,1
data/raw/captcha_20260525_020916_000138.jpg,ED4O,ED4O,1
data/raw/captcha_20260525_020917_000139.jpg,19,19Ｃｌ,0
data/raw/captcha_20260525_020918_000140.jpg,5T1D,5t1d,1
data/raw/captcha_20260525_020919_000141.jpg,Y691,Y691,1
data/raw/captcha_20260525_020920_000142.jpg,OGTE,OGTE,1
data/raw/captcha_20260525_020921_000143.jpg,E89W,E89W,1
data/raw/captcha_20260525_020922_000144.jpg,ZNXJ,ZNxj,1
data/raw/captcha_20260525_020923_000145.jpg,ABT3,ABT3,1
data/raw/captcha_20260525_020924_000146.jpg,DVFT,DVFT,1
data/raw/captcha_20260525_020925_000147.jpg,SCTH,SCTH,1
data/raw/captcha_20260525_020926_000148.jpg,A05K,A05K,1
data/raw/captcha_20260525_020927_000149.jpg,572E,572e,1
data/raw/captcha_20260525_020928_000150.jpg,XR46,XR46,1
data/raw/captcha_20260525_020929_000151.jpg,I19W,I19W,1
data/raw/captcha_20260525_020930_000152.jpg,K1BY,K1BY,1
data/raw/captcha_20260525_020931_000153.jpg,ZJWR,ZJWR,1
data/raw/captcha_20260525_020932_000154.jpg,KUNA,KUNA,1
data/raw/captcha_20260525_020933_000155.jpg,0F9H,0F9H,1
data/raw/captcha_20260525_020934_000156.jpg,RQXI,rqxi,1
data/raw/captcha_20260525_020935_000157.jpg,HPUS,HPUS,1
data/raw/captcha_20260525_020936_000158.jpg,KTVZ,KTVZ,1
data/raw/captcha_20260525_020937_000159.jpg,36A8,36A8,1
data/raw/captcha_20260525_020938_000160.jpg,MKIS,MKIS,1
data/raw/captcha_20260525_020939_000161.jpg,31Y3,31Y3,1
data/raw/captcha_20260525_020940_000162.jpg,2WL,2wl,0
data/raw/captcha_20260525_020941_000163.jpg,RE97,RE97,1
data/raw/captcha_20260525_020942_000164.jpg,E8RL,E8RL,1
data/raw/captcha_20260525_020943_000165.jpg,PS4Q,PS4Q,1
data/raw/captcha_20260525_020944_000166.jpg,7BHA,7bha,1
data/raw/captcha_20260525_020945_000167.jpg,RWLJ,rwlj,1
data/raw/captcha_20260525_020946_000168.jpg,0Y5D,0Y5D,1
data/raw/captcha_20260525_020947_000169.jpg,OEBX,oebx,1
data/raw/captcha_20260525_020948_000170.jpg,8Y5Z,8Y5Z,1
data/raw/captcha_20260525_020949_000171.jpg,GJCV,GJCV,1
data/raw/captcha_20260525_020950_000172.jpg,199J,199j,1
data/raw/captcha_20260525_020951_000173.jpg,FWD6,FWD6,1
data/raw/captcha_20260525_020952_000174.jpg,SD1F,SD1F,1
data/raw/captcha_20260525_020953_000175.jpg,24ZK,24zk,1
data/raw/captcha_20260525_020954_000176.jpg,9M3,9mа3,0
data/raw/captcha_20260525_020955_000177.jpg,Z01O,Z01O,1
data/raw/captcha_20260525_020956_000178.jpg,U3SN,U3SN,1
data/raw/captcha_20260525_020957_000179.jpg,QY8J,QY8J,1
data/raw/captcha_20260525_020958_000180.jpg,XZDC,XZDC,1
data/raw/captcha_20260525_020959_000181.jpg,0J33,0J33,1
data/raw/captcha_20260525_021000_000182.jpg,GL8O,GL8O,1
data/raw/captcha_20260525_021001_000183.jpg,,ＪＲ６Ｒ,0
data/raw/captcha_20260525_021002_000184.jpg,HFHN,hfhn,1
data/raw/captcha_20260525_021003_000185.jpg,895M,895m,1
data/raw/captcha_20260525_021004_000186.jpg,F43S,f43s,1
data/raw/captcha_20260525_021005_000187.jpg,7T0R,7T0R,1
data/raw/captcha_20260525_021006_000188.jpg,Y9KC,Y9KC,1
